roc_auc,accuracy,precision,sensitivity,specificity
0.7232142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.24107142857142855,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.9642857142857143,0.8888888888888888,0.9285714285714286,0.9285714285714286,0.75
0.39285714285714285,0.6666666666666666,0.75,0.8571428571428571,0.0
0.4732142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6339285714285713,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4107142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.35714285714285715,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4196428571428572,0.7777777777777778,0.7777777777777778,1.0,0.0
0.8392857142857143,0.8888888888888888,0.9285714285714286,0.9285714285714286,0.75
0.5446428571428571,0.8333333333333334,0.8235294117647058,1.0,0.25
0.3571428571428571,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5178571428571428,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.4375,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3214285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6517857142857143,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.9375,0.8333333333333334,0.8666666666666667,0.9285714285714286,0.5
0.6071428571428572,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.5
0.25,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4107142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.30357142857142855,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.4285714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.21428571428571427,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5714285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.8392857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.23214285714285712,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.6964285714285714,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.3482142857142857,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.625,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.25,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.42857142857142855,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.21428571428571427,0.7777777777777778,0.7777777777777778,1.0,0.0
0.49107142857142855,0.6666666666666666,0.75,0.8571428571428571,0.0
0.1607142857142857,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.3839285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5089285714285714,0.7222222222222222,0.8,0.8571428571428571,0.25
0.7053571428571429,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.6071428571428571,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.5
0.33035714285714285,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.2589285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.26785714285714285,0.5,0.6923076923076923,0.6428571428571429,0.0
0.33035714285714285,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.5178571428571428,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.5
0.5446428571428571,0.8333333333333334,0.8235294117647058,1.0,0.25
0.3214285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.1875,0.7777777777777778,0.7777777777777778,1.0,0.0
0.7767857142857143,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.20535714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.40178571428571425,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6071428571428572,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.48214285714285715,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.4375,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.7410714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5714285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6339285714285714,0.5555555555555556,0.8,0.5714285714285714,0.5
0.37499999999999994,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6964285714285715,0.7222222222222222,0.8,0.8571428571428571,0.25
0.7857142857142857,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.3035714285714286,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.4642857142857143,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.4375,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5625,0.8333333333333334,0.8235294117647058,1.0,0.25
0.3214285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.20535714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3392857142857143,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.03571428571428571,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.7142857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.4464285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.2857142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6517857142857142,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.4732142857142857,0.7222222222222222,0.8,0.8571428571428571,0.25
0.26785714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.15178571428571427,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.7142857142857143,0.7777777777777778,0.7777777777777778,1.0,0.0
0.42857142857142855,0.8333333333333334,0.8235294117647058,1.0,0.25
0.75,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.625,0.8333333333333334,0.8235294117647058,1.0,0.25
0.75,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.20535714285714285,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5089285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5625,0.7222222222222222,0.8,0.8571428571428571,0.25
0.625,0.7777777777777778,0.7777777777777778,1.0,0.0
0.41964285714285715,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.5892857142857143,0.7777777777777778,0.7777777777777778,1.0,0.0
0.7321428571428572,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6160714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4107142857142857,0.7222222222222222,0.8,0.8571428571428571,0.25
0.2142857142857143,0.6666666666666666,0.75,0.8571428571428571,0.0
0.6428571428571428,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5892857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.4642857142857143,0.7777777777777778,0.7777777777777778,1.0,0.0
0.33035714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4017857142857143,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.5267857142857143,0.6666666666666666,0.75,0.8571428571428571,0.0
0.48214285714285715,0.6666666666666666,0.75,0.8571428571428571,0.0
0.4375,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3125,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5803571428571428,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6071428571428572,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.2946428571428571,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.7321428571428572,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.7678571428571428,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6964285714285715,0.7777777777777778,0.7777777777777778,1.0,0.0
0.30357142857142855,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6607142857142857,0.7222222222222222,0.8,0.8571428571428571,0.25
0.10714285714285714,0.6666666666666666,0.75,0.8571428571428571,0.0
0.125,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.36607142857142855,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.33035714285714285,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.3035714285714286,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.6071428571428572,0.7222222222222222,0.8,0.8571428571428571,0.25
0.4464285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.21428571428571427,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.5535714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5178571428571428,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.33035714285714285,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.26785714285714285,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6607142857142857,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.5892857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.8392857142857143,0.8333333333333334,0.8235294117647058,1.0,0.25
0.5714285714285714,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.25,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.39285714285714285,0.6111111111111112,0.7692307692307693,0.7142857142857143,0.25
0.33035714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.30357142857142855,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4642857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.2232142857142857,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6071428571428572,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.5089285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.1607142857142857,0.6666666666666666,0.75,0.8571428571428571,0.0
0.7053571428571428,0.7222222222222222,0.8,0.8571428571428571,0.25
0.4107142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5178571428571428,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.3392857142857143,0.6111111111111112,0.7692307692307693,0.7142857142857143,0.25
0.7232142857142857,0.8888888888888888,0.9285714285714286,0.9285714285714286,0.75
0.16964285714285715,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5089285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.32142857142857145,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4732142857142857,0.6666666666666666,0.75,0.8571428571428571,0.0
0.6785714285714286,0.7222222222222222,0.8,0.8571428571428571,0.25
0.6607142857142857,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.25892857142857145,0.6666666666666666,0.75,0.8571428571428571,0.0
0.2589285714285714,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.5803571428571428,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.49107142857142855,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5,0.6666666666666666,0.75,0.8571428571428571,0.0
0.4375,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6696428571428572,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.7232142857142857,0.7222222222222222,0.8,0.8571428571428571,0.25
0.8214285714285714,0.8888888888888888,0.875,1.0,0.5
0.4553571428571429,0.7777777777777778,0.7777777777777778,1.0,0.0
0.7678571428571428,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.5625,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.3482142857142857,0.5,0.6923076923076923,0.6428571428571429,0.0
0.29464285714285715,0.8333333333333334,0.8235294117647058,1.0,0.25
0.4910714285714285,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.3482142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.2589285714285714,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.21428571428571425,0.5,0.6923076923076923,0.6428571428571429,0.0
0.4821428571428571,0.8333333333333334,0.8235294117647058,1.0,0.25
0.39285714285714285,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.33035714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.25,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5892857142857142,0.6666666666666666,0.75,0.8571428571428571,0.0
0.41964285714285715,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.7321428571428572,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.3571428571428571,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.23214285714285715,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.375,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5357142857142857,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.2767857142857143,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.26785714285714285,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.1875,0.6666666666666666,0.75,0.8571428571428571,0.0
0.6964285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.2767857142857143,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5803571428571428,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6785714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4821428571428571,0.6666666666666666,0.75,0.8571428571428571,0.0
0.21428571428571427,0.7777777777777778,0.7777777777777778,1.0,0.0
0.26785714285714285,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5267857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.5982142857142858,0.8333333333333334,0.8235294117647058,1.0,0.25
0.39285714285714285,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.2767857142857143,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.33035714285714285,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.38392857142857145,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.75,0.7777777777777778,0.7777777777777778,1.0,0.0
0.7053571428571428,0.8333333333333334,0.8235294117647058,1.0,0.25
0.375,0.6666666666666666,0.75,0.8571428571428571,0.0
0.6517857142857143,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6517857142857143,0.7222222222222222,0.8,0.8571428571428571,0.25
0.4553571428571428,0.7777777777777778,0.7777777777777778,1.0,0.0
0.8214285714285714,0.7222222222222222,0.8,0.8571428571428571,0.25
0.7857142857142857,0.8333333333333334,0.8235294117647058,1.0,0.25
0.5089285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3035714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3035714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.16964285714285715,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4107142857142857,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.4107142857142857,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.75,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5089285714285714,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.4732142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4732142857142857,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.7946428571428572,0.6666666666666666,0.75,0.8571428571428571,0.0
0.40178571428571425,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6517857142857143,0.6666666666666666,0.75,0.8571428571428571,0.0
0.24107142857142855,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.18749999999999997,0.7777777777777778,0.7777777777777778,1.0,0.0
0.24107142857142858,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6875,0.7222222222222222,0.8,0.8571428571428571,0.25
0.29464285714285715,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6517857142857143,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5089285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.2232142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3303571428571429,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6160714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3392857142857143,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.25,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5267857142857143,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.7321428571428571,0.7777777777777778,0.7777777777777778,1.0,0.0
0.7678571428571428,0.7222222222222222,0.8,0.8571428571428571,0.25
0.7321428571428571,0.8333333333333334,0.8235294117647058,1.0,0.25
0.5178571428571428,0.7777777777777778,0.7777777777777778,1.0,0.0
0.25,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3214285714285714,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.2232142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.3392857142857143,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.2232142857142857,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.36607142857142855,0.6666666666666666,0.75,0.8571428571428571,0.0
0.10714285714285714,0.6666666666666666,0.75,0.8571428571428571,0.0
0.41071428571428575,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.40178571428571425,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5892857142857143,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.24999999999999997,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5714285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.75,0.7222222222222222,0.8,0.8571428571428571,0.25
0.7857142857142858,0.7222222222222222,0.8,0.8571428571428571,0.25
0.875,0.8333333333333334,0.8235294117647058,1.0,0.25
0.5625,0.7777777777777778,0.7777777777777778,1.0,0.0
0.36607142857142855,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5625,0.8333333333333334,0.8235294117647058,1.0,0.25
0.16964285714285715,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.4196428571428571,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5357142857142857,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.25
0.3482142857142857,0.7777777777777778,0.7777777777777778,1.0,0.0
0.21428571428571427,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6785714285714286,0.7777777777777778,0.7777777777777778,1.0,0.0
0.8035714285714286,0.8888888888888888,0.9285714285714286,0.9285714285714286,0.75
0.8214285714285714,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.25892857142857145,0.7777777777777778,0.7777777777777778,1.0,0.0
0.35714285714285715,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5178571428571429,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.26785714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.4642857142857143,0.7777777777777778,0.7777777777777778,1.0,0.0
0.8035714285714286,0.7222222222222222,0.8,0.8571428571428571,0.25
0.14285714285714285,0.6666666666666666,0.75,0.8571428571428571,0.0
0.5,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
